1674993600000,23436.86000000,23550.00000000,23356.90000000,23484.12000000,8555.55793000,1674997199999,200629992.63323060,116386,4275.67058000,100265419.28582710,0
1674997200000,23484.53000000,23670.00000000,23464.00000000,23541.53000000,11312.21320000,1675000799999,266614039.88838390,159240,5707.73474000,134528302.06300190,0
1675000800000,23541.54000000,23601.13000000,23417.44000000,23542.05000000,6980.13679000,1675004399999,164123901.41533560,120253,3497.71116000,82243784.39036370,0
1675004400000,23541.61000000,23553.80000000,23475.20000000,23527.74000000,4347.95154000,1675007999999,102262110.42007790,82989,2169.07129000,51016272.13895170,0
1675008000000,23528.86000000,23649.99000000,23474.90000000,23589.28000000,7397.93944000,1675011599999,174206177.67512960,132597,3750.11542000,88310753.45386370,0
1675011600000,23590.85000000,23645.29000000,23551.88000000,23594.70000000,6377.37154000,1675015199999,150527561.61099190,115093,3141.00403000,74141003.15636940,0
1675015200000,23594.87000000,23763.32000000,23541.26000000,23683.60000000,9548.57645000,1675018799999,225860652.96250140,158850,4886.90756000,115602507.33334480,0
1675018800000,23683.27000000,23966.54000000,23663.59000000,23900.19000000,13167.61818000,1675022399999,313865488.08063800,212754,6833.02722000,162877220.80475370,0
1675022400000,23899.07000000,23913.39000000,23611.00000000,23699.66000000,8771.71513000,1675025999999,208571196.27566170,148913,4307.20412000,102419582.99451450,0
1675026000000,23699.23000000,23829.99000000,23656.91000000,23794.81000000,5040.53133000,1675029599999,119727723.19505480,102361,2565.32534000,60938146.73068380,0
1675029600000,23795.76000000,23822.45000000,23722.60000000,23766.86000000,2850.35458000,1675033199999,67783895.34319700,66483,1399.29577000,33277868.70593540,0
1675033200000,23768.17000000,23880.00000000,23729.23000000,23743.76000000,5813.79543000,1675036799999,138385045.50742600,110356,2917.77139000,69455224.05384730,0
1675036800000,23744.59000000,23801.79000000,23686.00000000,23752.83000000,7155.66220000,1675040399999,169893903.04770380,121369,3606.02315000,85620681.43664530,0
1675040400000,23752.82000000,23771.04000000,23622.91000000,23672.68000000,6630.72069000,1675043999999,157018447.86995020,113113,3260.73581000,77217025.48493500,0
1675044000000,23672.66000000,23675.13000000,23571.57000000,23648.22000000,5237.52474000,1675047599999,123736343.98252850,96663,2552.18603000,60295722.80786720,0
1675047600000,23648.22000000,23707.61000000,23623.25000000,23703.03000000,3915.39841000,1675051199999,92661086.10144700,74485,1984.66236000,46970908.23738200,0
1675051200000,23704.24000000,23771.80000000,23697.00000000,23718.56000000,3854.03054000,1675054799999,91470407.43942980,74219,1935.43870000,45935498.44063250,0
1675054800000,23719.83000000,23735.00000000,23663.82000000,23731.09000000,3425.16258000,1675058399999,81173973.34676410,64774,1678.84934000,39788063.13256410,0
